"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/10/2023 9:54:36 AM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_00
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
278,0.03834042,0.01155423,0.008820466,0.05369994,0.07014549,0.4313599,0.01093437,0.003079898,0.06329288,0.007209395,0.02227558,0.002149537,0.0006541927,0.04784029,0.02804498,0.001301142,0.003035352,0.09795333,0.005203436,0.0238488,0.001069091,0.3196014,0.001544511,0.2118253,0.1276518,0.001200112,0.00257119,0.0005164564,0.004169798,2.397849E-05,0.01118011,0.0001804493,0.001160478,0.01075611,0.004997203,0.08588956,0.05545304,0.1161117,0.002188069,0.01151698,0.3388575,0.04561453,0.2196682,0.04471857,0.041941,0.05307654,0.2161829,0.07422869,17.40577,0.0005237919,0.04240024,0.1639882,0.06208791,0.06784283,0.007989908,0.01210316,0.5844103,2.527626,5.760478,2.508854,1.329418,1.262428,0.6876956,0.07308474,0.0119959,1.457676,0.007681012,0.01403803,0.11274,0.1445997,44.73059,7.140714,12.21964,15.36112,33.92087,4.509352,25.75134,56.15239
279,0.03834545,0.01155113,0.00881884,0.05370311,0.07017104,0.4312637,0.01093318,0.003072896,0.06326703,0.007204404,0.02246389,0.002150649,0.0006439919,0.047888,0.02784083,0.001286103,0.002999234,0.09780399,0.005213081,0.02373928,0.001072648,0.3193051,0.001597707,0.2124845,0.1276434,0.001195093,0.002564853,0.0005160928,0.004167282,2.395752E-05,0.01117481,0.00018042,0.001155358,0.01071004,0.005075618,0.08552879,0.05542045,0.1160914,0.002187516,0.01149282,0.338701,0.04548863,0.2199273,0.04465141,0.04167073,0.05304203,0.2161964,0.0740842,17.4102,0.0005236721,0.04253612,0.1638702,0.06203415,0.06793166,0.007990618,0.01211116,0.5846463,2.524199,5.770422,2.504821,1.329391,1.264785,0.6880326,0.07309519,0.01200277,1.457736,0.007722704,0.01425035,0.1133063,0.1450276,44.73267,7.141097,12.2194,15.36105,33.92056,4.51078,25.75151,56.15232
280,0.03835065,0.01154812,0.008817181,0.05370642,0.07019653,0.4311716,0.01093198,0.003065988,0.0632414,0.007199442,0.0226409,0.002151846,0.0006343203,0.04793523,0.02764538,0.001271337,0.002964165,0.09765728,0.005222596,0.02363857,0.001077448,0.3190573,0.001634153,0.2130397,0.1276352,0.001191599,0.002558413,0.0005162671,0.004164488,2.403898E-05,0.0111699,0.0001803929,0.001150243,0.01066959,0.005094272,0.08521221,0.05540162,0.1160725,0.002186993,0.0114697,0.3385453,0.04538361,0.2201963,0.04458661,0.04141293,0.05300942,0.2162314,0.07394823,17.41474,0.0005235583,0.04267032,0.1637508,0.06198463,0.06802348,0.007991348,0.01211954,0.5848987,2.528629,5.762383,2.510631,1.33014,1.267253,0.6883463,0.07310536,0.01200941,1.457781,0.00775512,0.01436351,0.1137722,0.1454392,44.73388,7.141294,12.21976,15.36096,33.91945,4.51214,25.75034,56.15295
281,0.03835591,0.01154516,0.008815573,0.05370987,0.07022226,0.431083,0.01093083,0.003059278,0.06321616,0.007194522,0.02280243,0.002153055,0.0006251811,0.04798248,0.02745785,0.001256909,0.002930333,0.0975168,0.005231895,0.02354767,0.001083499,0.3188384,0.001659566,0.2135423,0.1276272,0.001188423,0.0025515,0.0005167932,0.004161492,2.402025E-05,0.01116625,0.0001803672,0.001145199,0.01063448,0.005127443,0.08496457,0.05536604,0.1160545,0.002186531,0.01144799,0.3383932,0.04529903,0.220474,0.04452585,0.04117198,0.05298008,0.2162726,0.07382268,17.41931,0.0005234524,0.04279899,0.1636349,0.0619394,0.06811825,0.007992102,0.01212825,0.5851663,2.519478,5.77159,2.50948,1.334256,1.267956,0.6886274,0.07311574,0.01201606,1.457867,0.007779207,0.01441883,0.1141399,0.1458193,44.73413,7.141427,12.21854,15.36072,33.9188,4.512065,25.74953,56.15178
282,0.03836145,0.01154223,0.008813973,0.05371341,0.07024792,0.4309999,0.01092969,0.003052819,0.06319153,0.007189632,0.02294856,0.002154249,0.0006165485,0.04803009,0.02727763,0.001242864,0.002897757,0.09738393,0.00524098,0.02346575,0.001089915,0.3186121,0.001681025,0.213961,0.12762,0.001183881,0.002547276,0.0005165902,0.004159463,2.39149E-05,0.01116133,0.0001803409,0.001140238,0.01060447,0.00512029,0.08485048,0.05529453,0.116037,0.002186123,0.0114276,0.3382456,0.04523042,0.2207602,0.04446897,0.04094725,0.05295335,0.2163052,0.0737058,17.42378,0.0005233557,0.0429212,0.1635217,0.06189765,0.06821488,0.007992899,0.01213729,0.5854433,2.519092,5.759189,2.521425,1.337804,1.267811,0.6888745,0.07312602,0.01202265,1.457998,0.007796366,0.01444451,0.1144296,0.1461708,44.73347,7.141452,12.21571,15.36047,33.9187,4.513532,25.75019,56.14981
283,0.03836723,0.01153937,0.008812377,0.0537171,0.07027356,0.430921,0.01092859,0.003046608,0.06316763,0.007184784,0.02308063,0.002155424,0.0006083951,0.04807797,0.02710438,0.001229198,0.002866401,0.09725785,0.005249821,0.02339152,0.001091136,0.3184498,0.001688497,0.2143267,0.1276132,0.001180268,0.002541418,0.000516345,0.00415694,2.381764E-05,0.01115677,0.0001803154,0.00113536,0.01057811,0.005063298,0.08483043,0.05523217,0.116019,0.00218576,0.01140839,0.3380998,0.04517418,0.2210554,0.04441595,0.04073824,0.05292879,0.2163266,0.07359626,17.42808,0.0005232689,0.04303675,0.163412,0.06185936,0.06831361,0.007993713,0.01214661,0.585729,2.514064,5.769603,2.51433,1.339868,1.270082,0.6890811,0.0731362,0.01202897,1.458185,0.007808575,0.01445625,0.1146585,0.1464963,44.73212,7.141347,12.21134,15.36016,33.91825,4.514888,25.7519,56.1496
284,0.03837312,0.01153657,0.008810789,0.05372081,0.07029951,0.4308472,0.0109275,0.003040618,0.06314416,0.007179965,0.02319976,0.002156576,0.0006006737,0.04812621,0.02693784,0.001215902,0.002836219,0.0971392,0.0052584,0.02332487,0.001094525,0.3183248,0.001698785,0.2146139,0.1276068,0.001178636,0.002535947,0.0005166203,0.004154648,2.367747E-05,0.01115283,0.0001802891,0.001130581,0.01055628,0.005049829,0.08477002,0.05518464,0.1160007,0.00218545,0.01139047,0.3379591,0.04512963,0.2213573,0.04436675,0.04054328,0.05290575,0.216335,0.07349542,17.43234,0.0005231905,0.04314402,0.1633053,0.06182362,0.06841303,0.007994555,0.01215615,0.5860122,2.520586,5.763075,2.514551,1.342147,1.271666,0.6892503,0.07314657,0.01203514,1.458402,0.00781728,0.01446173,0.11484,0.1467979,44.73051,7.141255,12.20852,15.36,33.91796,4.516119,25.75276,56.15173
285,0.03837907,0.01153379,0.008809203,0.05372461,0.07032559,0.430777,0.01092644,0.003034852,0.0631213,0.007175189,0.02330773,0.002157714,0.0005933475,0.04817477,0.02677782,0.001202947,0.002807157,0.09703423,0.005266751,0.02326494,0.001095618,0.3182408,0.00170461,0.214912,0.1276011,0.001176931,0.002530715,0.0005170592,0.004151837,2.356255E-05,0.01114941,0.0001802646,0.001125879,0.01053763,0.005070995,0.08490491,0.05513546,0.1159818,0.002185194,0.01137386,0.3378242,0.04509546,0.2216674,0.04432154,0.04036268,0.05288406,0.2163342,0.07340249,17.43604,0.0005231212,0.04324481,0.163203,0.06179128,0.06851283,0.007995416,0.01216594,0.5862975,2.525627,5.75175,2.520591,1.343616,1.273536,0.6893811,0.07315685,0.01204117,1.458669,0.007823482,0.0144646,0.1149847,0.1470774,44.72882,7.141118,12.20736,15.35992,33.91747,4.516228,25.75289,56.15338
286,0.03838524,0.01153106,0.008807636,0.05372859,0.07035144,0.4307118,0.01092541,0.003029306,0.06309906,0.007170443,0.02340567,0.00215883,0.0005863945,0.04822375,0.02662392,0.001190339,0.002779164,0.09693737,0.005274891,0.02321062,0.001095152,0.3181713,0.00170457,0.2151787,0.1275955,0.001175875,0.002525127,0.0005177523,0.004150127,2.366767E-05,0.01114531,0.0001802426,0.001121252,0.01052176,0.005041404,0.08513222,0.05502909,0.1159626,0.00218499,0.01135841,0.3376937,0.04506709,0.2219862,0.04427997,0.04019485,0.05286404,0.2163228,0.07331628,17.43951,0.0005230586,0.04333987,0.163103,0.06176154,0.06861213,0.007996298,0.01217589,0.5865808,2.525687,5.751726,2.520991,1.345401,1.274091,0.6894789,0.07316695,0.01204702,1.459035,0.007827871,0.01446642,0.1151011,0.1473371,44.72705,7.141016,12.20562,15.35998,33.91733,4.515948,25.75352,56.1535
287,0.03839156,0.01152839,0.008806075,0.0537326,0.07037743,0.4306486,0.01092442,0.003023965,0.0630774,0.007165744,0.02349486,0.002159856,0.0005797956,0.04827315,0.02647588,0.001178083,0.002752208,0.09684636,0.005282843,0.02316104,0.001089209,0.3181487,0.001702138,0.2154422,0.1275906,0.001175654,0.00251946,0.0005182,0.004149202,2.38164E-05,0.01114095,0.0001802231,0.0011167,0.01050754,0.00497341,0.08545478,0.05492529,0.1159433,0.002184845,0.01134385,0.3375664,0.04504428,0.2223126,0.04424156,0.04003816,0.05284535,0.2163026,0.0732366,17.44259,0.000523006,0.04342954,0.1630072,0.06173401,0.06871096,0.007997213,0.01218528,0.5868602,2.518065,5.75294,2.528562,1.347105,1.274517,0.6895482,0.07317734,0.01205283,1.459478,0.007830972,0.01446773,0.1151948,0.1475782,44.72553,7.14092,12.20222,15.36001,33.91703,4.514724,25.75404,56.1539
288,0.03839798,0.01152577,0.008804517,0.05373664,0.07040355,0.4305895,0.01092344,0.003018819,0.06305623,0.007161076,0.02357603,0.002160838,0.0005735096,0.04832289,0.02633359,0.001166154,0.002726238,0.09676011,0.005290604,0.02311558,0.001084617,0.3180911,0.001694453,0.2156676,0.1275857,0.001178059,0.002512288,0.0005194966,0.004145711,2.388033E-05,0.01113662,0.0001802036,0.001112221,0.01049534,0.004980103,0.0858382,0.05482034,0.1159242,0.002184738,0.01133011,0.3374387,0.04502812,0.2226464,0.04420587,0.03989131,0.05282803,0.216271,0.07316242,17.44511,0.0005229589,0.04351424,0.1629147,0.06170954,0.06880875,0.007998149,0.01219461,0.5871319,2.517154,5.757652,2.523403,1.34764,1.276099,0.6895986,0.07318738,0.01205847,1.45993,0.007833158,0.01446859,0.1152697,0.1478021,44.72441,7.140831,12.19863,15.36011,33.91711,4.515013,25.7561,56.15348
289,0.0384045,0.01152319,0.008802969,0.05374076,0.07042967,0.4304623,0.01092172,0.003006406,0.06300715,0.00715645,0.02370876,0.002161459,0.0005539641,0.04824286,0.02663704,0.001142136,0.002668842,0.09648195,0.0052825,0.02301635,0.001086747,0.3175722,0.001729067,0.2158212,0.1275534,0.001168051,0.002503679,0.0005200388,0.004141549,2.383563E-05,0.01113286,0.0001802614,0.00110672,0.01032951,0.004995745,0.08632787,0.05446636,0.1159267,0.002183258,0.01129178,0.3371956,0.04475931,0.2229866,0.0440796,0.03963207,0.05276187,0.2160181,0.0729762,17.44383,0.0005226625,0.04361242,0.1626838,0.06167968,0.06891073,0.007999096,0.01220396,0.5874951,2.524753,5.749977,2.517557,1.349268,1.276793,0.6896424,0.07317964,0.01206101,1.460307,0.00784845,0.01473801,0.115495,0.1481242,44.72151,7.140884,12.19722,15.36027,33.91702,4.517481,25.75709,56.15586
290,0.03841098,0.01152063,0.008801448,0.05374485,0.07045573,0.4303181,0.01091982,0.002992003,0.06294959,0.00715186,0.02384984,0.002161913,0.0005319569,0.0481229,0.02707768,0.001115086,0.00260384,0.09615269,0.005269358,0.02290809,0.001086757,0.3170901,0.001753792,0.2160064,0.1275145,0.001160553,0.002495215,0.0005200297,0.004139001,2.361342E-05,0.01112907,0.0001803451,0.001100951,0.01014049,0.004987484,0.08691326,0.0540872,0.1159334,0.002181392,0.01124721,0.3369257,0.04444736,0.2233301,0.04392901,0.03935116,0.05268152,0.2157163,0.07276049,17.44115,0.0005222919,0.04371071,0.162413,0.06164185,0.06901054,0.008000097,0.01221302,0.5878717,2.526496,5.749117,2.513233,1.349921,1.277927,0.6896902,0.07316634,0.01206211,1.460606,0.00786516,0.01497744,0.115731,0.1484612,44.71878,7.140935,12.19462,15.36052,33.91657,4.519203,25.75783,56.15817
291,0.03841743,0.01151807,0.008799919,0.05374898,0.07048176,0.43017,0.01091786,0.002977268,0.06289002,0.007147312,0.02398537,0.002162279,0.0005107861,0.04799081,0.02755762,0.001087922,0.002538937,0.09581914,0.005254839,0.02280523,0.001086613,0.3166225,0.001771402,0.2161799,0.1274739,0.001153681,0.002486575,0.0005197398,0.004138375,2.367638E-05,0.01112502,0.000180436,0.001095167,0.009968692,0.00503285,0.08748142,0.05372545,0.1159393,0.002179479,0.01120245,0.3366549,0.04416073,0.2236745,0.04377656,0.03907716,0.05259825,0.2154159,0.07254723,17.4378,0.0005219104,0.0438044,0.1621323,0.06159404,0.06910509,0.00800115,0.01222149,0.5882356,2.537233,5.735769,2.515522,1.349058,1.278928,0.6897393,0.07315138,0.01206229,1.460797,0.007879524,0.0151312,0.1159375,0.1487868,44.7169,7.140916,12.19086,15.36082,33.91632,4.521661,25.7586,56.1597
292,0.0384238,0.01151551,0.008798403,0.05375321,0.07050785,0.4300219,0.01091593,0.002962763,0.06283025,0.007142803,0.02411126,0.002162595,0.0004913157,0.04785522,0.02804546,0.001061579,0.002476503,0.09549565,0.005240091,0.02271102,0.001087362,0.3162643,0.001785959,0.2163705,0.1274332,0.001151291,0.00247582,0.0005199049,0.004136664,2.367662E-05,0.01112179,0.0001805265,0.001089444,0.009820643,0.005019528,0.08813597,0.05336588,0.1159443,0.002177611,0.01115953,0.3363928,0.04391526,0.2240186,0.04362911,0.03881872,0.05251579,0.2151288,0.07234583,17.43387,0.0005215379,0.04389236,0.1618529,0.0615359,0.06919274,0.008002264,0.0122292,0.5885786,2.536806,5.739578,2.511062,1.349393,1.280692,0.6897887,0.07313571,0.01206172,1.46086,0.007890907,0.01521633,0.1161078,0.1490929,44.71603,7.140839,12.18364,15.36116,33.91625,4.521132,25.76084,56.16086
293,0.03843012,0.01151295,0.008796877,0.05375725,0.0705339,0.4298747,0.01091396,0.002948612,0.06277098,0.007138343,0.02422659,0.002162868,0.0004736056,0.04771896,0.02853102,0.001036258,0.002417145,0.09518571,0.005225479,0.02262572,0.001087885,0.3159118,0.001801871,0.2165518,0.1273926,0.001147771,0.002466266,0.0005193816,0.00413573,2.35398E-05,0.01111892,0.0001806158,0.001083793,0.009695204,0.004943328,0.08881082,0.05301002,0.1159485,0.002175816,0.01111876,0.3361408,0.04371041,0.2243622,0.04348846,0.03857628,0.05243652,0.2148503,0.07216197,17.42977,0.0005211793,0.04397403,0.161577,0.06146767,0.06926896,0.008003435,0.01223618,0.588896,2.539469,5.732609,2.515751,1.347102,1.284271,0.6898353,0.07311967,0.01206052,1.460722,0.007899681,0.01525978,0.1162457,0.1493777,44.71607,7.140818,12.17771,15.36167,33.91633,4.519514,25.76311,56.16334
294,0.03843633,0.01151041,0.008795371,0.05376128,0.0705599,0.4297297,0.01091199,0.002934852,0.06271227,0.00713392,0.02433139,0.002163085,0.0004575121,0.04758303,0.02901094,0.001012011,0.002360918,0.0948895,0.005211161,0.02254847,0.001089543,0.3156054,0.00181802,0.2166815,0.1273525,0.001144268,0.002458625,0.0005191344,0.004134992,2.350858E-05,0.01111575,0.000180707,0.00107822,0.009589628,0.004924648,0.08952477,0.05262098,0.1159526,0.002174109,0.01108031,0.3358992,0.0435402,0.2247038,0.043355,0.03834935,0.05235986,0.2145769,0.07199322,17.42533,0.0005208423,0.04404922,0.1613048,0.06139037,0.0693399,0.00800466,0.01224232,0.5891914,2.540437,5.733238,2.511776,1.347852,1.286001,0.6898801,0.07310335,0.01205899,1.460402,0.007906335,0.01528073,0.1163568,0.1496422,44.71668,7.140875,12.174,15.36246,33.91721,4.515503,25.76623,56.16603
295,0.03844238,0.01150784,0.008793854,0.0537652,0.07058603,0.4295868,0.01091005,0.002921473,0.06265455,0.007129548,0.02442669,0.002163281,0.0004428642,0.04744786,0.02948386,0.0009887884,0.002307706,0.09460721,0.005197185,0.02247829,0.001095101,0.3153155,0.001830377,0.2168152,0.1273121,0.001139702,0.002452096,0.0005194549,0.004133945,2.360624E-05,0.01111475,0.0001807975,0.001072751,0.009499268,0.00493134,0.0903052,0.05226071,0.1159569,0.002172468,0.01104406,0.3356657,0.04339734,0.2250444,0.04322848,0.03813688,0.05228641,0.2143113,0.07183641,17.42033,0.0005205233,0.04411818,0.1610375,0.06130449,0.06940084,0.008005938,0.01224769,0.5894634,2.533728,5.736373,2.516335,1.345225,1.288917,0.6899195,0.07308687,0.01205716,1.45994,0.007911315,0.01529101,0.1164453,0.1498867,44.71779,7.141037,12.17279,15.36337,33.91732,4.510514,25.76759,56.16958
296,0.0384484,0.01150528,0.00879236,0.05376909,0.07061185,0.4294438,0.01090808,0.002908499,0.0625974,0.007125204,0.02451323,0.002163455,0.0004294982,0.04731358,0.02994953,0.0009665773,0.002258333,0.0943388,0.00518349,0.02241444,0.001093953,0.3151409,0.001835983,0.2169652,0.1272723,0.001136655,0.002445234,0.0005197233,0.004132638,2.377678E-05,0.01111305,0.0001808899,0.001067357,0.009421103,0.0049542,0.0909875,0.05184063,0.1159612,0.002170908,0.01100991,0.3354426,0.0432785,0.2253831,0.04310884,0.03793864,0.05221539,0.21405,0.07169032,17.41528,0.0005202193,0.04418122,0.1607744,0.06121144,0.06945391,0.008007276,0.01225225,0.589717,2.532515,5.743758,2.509918,1.346808,1.288321,0.6899549,0.07307009,0.01205506,1.459404,0.00791496,0.01529624,0.1165148,0.1501133,44.71941,7.141191,12.17282,15.36426,33.91692,4.506261,25.76835,56.1706
297,0.03845432,0.01150268,0.008790844,0.05377275,0.07063767,0.4293023,0.01090612,0.00289591,0.06254124,0.007120899,0.02459187,0.002163609,0.000417266,0.04718039,0.03040779,0.0009453397,0.002211846,0.09408276,0.005170154,0.02235587,0.001091246,0.3149641,0.001835501,0.2171018,0.1272327,0.001136144,0.002437912,0.0005194743,0.004132281,2.374382E-05,0.0111106,0.0001809819,0.001062044,0.009353338,0.004987345,0.09160969,0.0514115,0.1159658,0.002169413,0.01097758,0.3352245,0.04317997,0.2257183,0.04299547,0.0377524,0.05214696,0.2137919,0.07155299,17.41022,0.0005199322,0.04423867,0.1605169,0.06111073,0.0694988,0.008008661,0.01225604,0.5899499,2.529511,5.754171,2.501728,1.349027,1.288449,0.6899875,0.07305308,0.0120529,1.458865,0.007917383,0.01529901,0.116569,0.150323,44.72128,7.14144,12.1732,15.36506,33.91693,4.500837,25.7686,56.17098
298,0.03846015,0.0115001,0.008789348,0.05377651,0.07066335,0.4291624,0.01090415,0.002883709,0.06248576,0.007116631,0.02466323,0.002163753,0.0004060268,0.04704833,0.0308584,0.000925006,0.00216786,0.09383947,0.005157156,0.0223021,0.001089568,0.314808,0.001836913,0.2172122,0.1271933,0.001132181,0.00243387,0.0005190716,0.00413269,2.366467E-05,0.01110829,0.0001810732,0.001056807,0.009294444,0.004995761,0.09222603,0.05098203,0.1159706,0.002167982,0.01094696,0.335014,0.04309719,0.2260511,0.04288808,0.03757732,0.05208096,0.213539,0.07142455,17.40515,0.0005196592,0.04429076,0.160264,0.0610036,0.06953717,0.008010075,0.01225907,0.5901691,2.528932,5.758049,2.500384,1.35073,1.28765,0.6900226,0.07303607,0.01205058,1.458345,0.007918934,0.0153007,0.1166114,0.1505176,44.72334,7.141635,12.17179,15.36571,33.917,4.497187,25.76854,56.17021
299,0.03846584,0.01149749,0.00878786,0.05378007,0.0706891,0.4290232,0.01090217,0.002871856,0.06244053,0.007112398,0.02472813,0.002163874,0.0003956699,0.04691755,0.03130151,0.0009055473,0.002126144,0.09360778,0.005144489,0.02225281,0.001089982,0.3146144,0.001841545,0.2173227,0.1271542,0.001131736,0.002427236,0.0005187368,0.00413213,2.354346E-05,0.01110614,0.000181161,0.001051657,0.009242703,0.004944168,0.09285092,0.05057532,0.115975,0.002166619,0.01091807,0.3348107,0.04303328,0.2263819,0.04278667,0.03741339,0.05201708,0.213293,0.07130475,17.40008,0.0005194025,0.04433785,0.1600153,0.06089047,0.06956755,0.008011539,0.01226136,0.5903682,2.530589,5.755444,2.504054,1.350275,1.289447,0.6900533,0.07301881,0.01204791,1.45782,0.007919868,0.01530182,0.1166441,0.1506973,44.72513,7.141852,12.16913,15.36616,33.9172,4.493587,25.76893,56.16901
300,0.03847145,0.01149489,0.008786365,0.05378347,0.07071469,0.4288849,0.01090019,0.002860363,0.06239817,0.007108199,0.02478731,0.002163986,0.0003860953,0.046788,0.0317369,0.0008869168,0.00208655,0.09338681,0.005132141,0.0222074,0.001090117,0.3144397,0.001847325,0.2174238,0.1271151,0.001129016,0.00242244,0.0005187781,0.00413197,2.357755E-05,0.01110484,0.000181247,0.001046586,0.009197223,0.004985312,0.09337962,0.05019854,0.1159795,0.002165303,0.01089126,0.3346146,0.04298145,0.2267087,0.04269238,0.03726003,0.05195533,0.2130501,0.07119293,17.39484,0.0005191586,0.04438036,0.1597709,0.06077129,0.06958985,0.008013039,0.0122629,0.5905538,2.540771,5.7485,2.505937,1.349989,1.288911,0.6900859,0.07300138,0.01204516,1.457272,0.007920376,0.01530264,0.1166688,0.1508638,44.72639,7.142138,12.16813,15.36652,33.91716,4.492203,25.76886,56.16833
301,0.038477,0.01149225,0.008784882,0.05378693,0.07074019,0.4288741,0.01089928,0.002856403,0.06237572,0.007104034,0.0251531,0.002170085,0.0003907467,0.04686305,0.0319546,0.0008827531,0.002088876,0.09337419,0.00513643,0.02229243,0.001097604,0.3149963,0.001990303,0.2195061,0.1270958,0.001139019,0.002427873,0.0005187939,0.004152521,2.363216E-05,0.01110733,0.00018169,0.001043249,0.009258189,0.005117021,0.09434135,0.05037408,0.1160899,0.002165641,0.0108968,0.3346828,0.04330131,0.2270337,0.04267579,0.03725826,0.05196721,0.2146725,0.07129634,17.38936,0.000519108,0.0446505,0.1596352,0.06065335,0.06960473,0.00801458,0.01226372,0.5906829,2.545845,5.760824,2.504202,1.348922,1.292525,0.6901221,0.07299317,0.01204409,1.456731,0.007968755,0.01579243,0.1173065,0.1513287,44.72762,7.142689,12.1649,15.36672,33.91725,4.49119,25.76827,56.16769
302,0.03848252,0.01148963,0.0087834,0.05379039,0.07076554,0.4289018,0.01089871,0.002854819,0.06235899,0.007099908,0.02559478,0.002177977,0.0003996477,0.04700242,0.03210216,0.0008831929,0.002104325,0.09342757,0.005145956,0.02241104,0.001104173,0.3155455,0.002086701,0.2213341,0.1270816,0.001148602,0.002431962,0.0005193416,0.004172115,2.367421E-05,0.01110974,0.0001822494,0.001040523,0.009342512,0.005151799,0.09529372,0.05053415,0.1162328,0.002166498,0.01091225,0.3348294,0.04371165,0.2273559,0.04268396,0.03730049,0.05199989,0.2168215,0.071462,17.38353,0.0005191263,0.04498013,0.159533,0.06053207,0.06960884,0.008016124,0.01226398,0.5907619,2.552272,5.766459,2.509,1.347706,1.294571,0.6901152,0.07298724,0.01204326,1.456133,0.008022686,0.01624053,0.1180238,0.1518608,44.72804,7.143227,12.16194,15.36673,33.91686,4.489689,25.76622,56.16737
303,0.03848813,0.01148699,0.008781921,0.05379367,0.07079093,0.4289416,0.01089821,0.002853972,0.06234409,0.007095819,0.02603699,0.002186281,0.0004095145,0.04716276,0.03222658,0.0008850739,0.002123701,0.09350015,0.005156999,0.02253118,0.001110334,0.3160033,0.002173105,0.2229403,0.1270681,0.001157449,0.002435348,0.0005195778,0.004191056,2.371457E-05,0.01111282,0.0001828423,0.001038023,0.009423959,0.005162484,0.09614342,0.0507256,0.1163844,0.002167502,0.01092977,0.3349936,0.04411976,0.2276746,0.04269938,0.03735141,0.05203601,0.2190646,0.07163895,17.37717,0.0005191709,0.04531335,0.1594402,0.06040819,0.06960242,0.008017655,0.01226376,0.590793,2.556099,5.778441,2.506498,1.352079,1.293899,0.6900403,0.07298104,0.0120423,1.455502,0.008069303,0.01654125,0.1186631,0.1523844,44.72733,7.143643,12.1575,15.36644,33.91641,4.487971,25.76418,56.1647
304,0.03849369,0.01148434,0.008780433,0.05379721,0.07081598,0.4289851,0.0108978,0.002853339,0.06233012,0.007091756,0.02645686,0.002194553,0.0004193796,0.0473309,0.03234256,0.0008873721,0.002144106,0.09357692,0.005168357,0.02264347,0.001114126,0.3164363,0.002231603,0.2243971,0.1270546,0.001166874,0.002438154,0.0005199676,0.004208621,2.361076E-05,0.01111539,0.0001834428,0.001035636,0.009496024,0.005201139,0.0967949,0.05098072,0.116538,0.002168529,0.0109471,0.3351573,0.04450179,0.2279906,0.04271675,0.03740108,0.05206982,0.2212652,0.07181101,17.37042,0.0005192286,0.04563228,0.1593489,0.06028242,0.06958516,0.008019164,0.01226312,0.5907778,2.559001,5.783455,2.511741,1.353249,1.295909,0.6898851,0.07297386,0.01204123,1.454852,0.008106132,0.01671823,0.1191916,0.1528771,44.72599,7.144072,12.15477,15.36598,33.91672,4.488531,25.76167,56.16141
